room_type,bathrooms_text,bedrooms,price
Shared room,6 shared baths,1.0,$118.00
Shared room,1 shared bath,1.0,$200.00
Private room,1 shared bath,,$451.00
Private room,1 bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$950.00
Private room,1 bath,1.0,$180.00
Private room,2 baths,,$180.00
Entire home/apt,1.5 baths,1.0,$750.00
Private room,1 shared bath,1.0,$693.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,,$400.00
Shared room,1 shared bath,1.0,$180.00
Shared room,1 shared bath,1.0,$180.00
Private room,1 bath,,$419.00
Entire home/apt,1 bath,1.0,"$1,000.00"
Private room,1 private bath,,$340.00
Private room,1 private bath,1.0,$493.00
Entire home/apt,1 bath,1.0,"$1,600.00"
Entire home/apt,1 bath,3.0,"$2,857.00"
Private room,1 private bath,1.0,$384.00
Entire home/apt,1 bath,,$610.00
Private room,1 private bath,1.0,$412.00
Private room,1 private bath,,$399.00
Private room,1 private bath,,$350.00
Private room,1 shared bath,1.0,$300.00
Private room,1 private bath,,$399.00
Private room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,1.0,$130.00
Private room,1 private bath,,$388.00
Entire home/apt,1 bath,,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,10 baths,10.0,$550.00
Private room,2 baths,,$200.00
Private room,2 baths,1.0,$150.00
Private room,1 bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$270.00
Entire home/apt,1.5 baths,1.0,$620.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$130.00
Private room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,2.0,$850.00
Private room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,,$600.00
Private room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,1.0,"$1,000.00"
Shared room,2 shared baths,1.0,$180.00
Private room,1 private bath,2.0,$900.00
Private room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,$850.00
Private room,3 baths,1.0,$217.00
Private room,2 shared baths,1.0,$130.00
Private room,2 shared baths,1.0,$180.00
Entire home/apt,1 bath,1.0,$130.00
Private room,2 shared baths,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$217.00
Private room,1 private bath,6.0,$620.00
Entire home/apt,1 bath,1.0,$614.00
Private room,1 private bath,1.0,"$1,005.00"
Private room,1 private bath,1.0,$694.00
Private room,1 bath,1.0,$200.00
Private room,1 shared bath,1.0,$135.00
Private room,1 bath,1.0,$135.00
Private room,1 shared bath,1.0,$135.00
Private room,1 shared bath,1.0,$135.00
Private room,1 bath,1.0,$135.00
Private room,1 bath,1.0,$135.00
Private room,1 bath,1.0,$219.00
Private room,1 shared bath,1.0,$160.00
Private room,1 bath,1.0,$486.00
Private room,1 bath,1.0,$135.00
Private room,1 bath,1.0,$219.00
Private room,1 shared bath,1.0,$590.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$190.00
Private room,1 private bath,,$217.00
Private room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,$217.00
Private room,1 shared bath,1.0,$217.00
Entire home/apt,1 bath,2.0,"$4,086.00"
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,$650.00
Private room,1 private bath,,$550.00
Private room,1 private bath,1.0,$850.00
Entire home/apt,1 bath,,$324.00
Private room,1 bath,,$548.00
Shared room,3 shared baths,1.0,$312.00
Entire home/apt,1 bath,,$645.00
Entire home/apt,1 bath,1.0,$645.00
Private room,1 bath,2.0,"$1,500.00"
Private room,1 bath,1.0,$217.00
Entire home/apt,2 baths,2.0,$700.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,$130.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$135.00
Entire home/apt,1 bath,1.0,"$2,057.00"
Entire home/apt,1 bath,,$548.00
Entire home/apt,1 bath,2.0,"$1,159.00"
Private room,1 private bath,,$350.00
Private room,1 bath,,$127.00
Entire home/apt,1 bath,,$535.00
Entire home/apt,1 bath,,$735.00
Entire home/apt,1.5 baths,1.0,$530.00
Private room,1 private bath,1.0,$297.00
Entire home/apt,1 bath,,$169.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Shared room,3 shared baths,1.0,$312.00
Entire home/apt,1 bath,1.0,$900.00
Private room,1 private bath,1.0,$210.00
Private room,1 bath,1.0,$357.00
Entire home/apt,1 bath,,"$2,778.00"
Private room,1 bath,1.0,"$1,517.00"
Shared room,4 shared baths,1.0,$315.00
Private room,1 shared bath,1.0,$750.00
Entire home/apt,1 bath,,$400.00
Shared room,3 shared baths,1.0,$305.00
Shared room,3 shared baths,1.0,$292.00
Shared room,2 shared baths,1.0,"$1,729.00"
Entire home/apt,1 bath,,$960.00
Private room,1 private bath,1.0,$320.00
Entire home/apt,1 bath,1.0,$450.00
Entire home/apt,1 bath,1.0,$320.00
Entire home/apt,1 bath,1.0,$295.00
Entire home/apt,1 bath,1.0,$900.00
Shared room,3 shared baths,1.0,$259.00
Private room,1 shared bath,1.0,$800.00
Entire home/apt,1 bath,2.0,"$1,670.00"
Entire home/apt,1 bath,3.0,"$1,500.00"
Private room,2 baths,1.0,"$1,000.00"
Private room,1 bath,1.0,$300.00
Private room,1 bath,1.0,$320.00
Private room,1 bath,,$380.00
Entire home/apt,1 bath,,$270.00
Private room,1 bath,1.0,$490.00
Private room,1 private bath,1.0,$490.00
Private room,1 private bath,1.0,$617.00
Private room,1 private bath,1.0,$617.00
Shared room,4 shared baths,1.0,$168.00
Private room,1 shared bath,1.0,$180.00
Private room,1 shared bath,1.0,$120.00
Private room,1 shared bath,1.0,$150.00
Private room,1 shared bath,1.0,$120.00
Private room,1 shared bath,1.0,$150.00
Private room,1 shared bath,1.0,$150.00
Private room,1 shared bath,1.0,$150.00
Private room,1 shared bath,1.0,$211.00
Private room,1 shared bath,1.0,$180.00
Private room,1 private bath,1.0,$250.00
Private room,1 private bath,1.0,$250.00
Private room,1 private bath,1.0,$300.00
Private room,1 private bath,1.0,$350.00
Private room,1 private bath,1.0,$400.00
Shared room,4 shared baths,1.0,$168.00
Entire home/apt,1 bath,,$850.00
Private room,1 shared bath,1.0,$320.00
Entire home/apt,2 baths,4.0,"$4,299.00"
Shared room,4 shared baths,1.0,$168.00
Private room,1 bath,,$368.00
Entire home/apt,1 bath,3.0,"$2,735.00"
Entire home/apt,1 bath,,$880.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Shared room,4 shared baths,1.0,$168.00
Private room,1 private bath,,"$4,871.00"
Shared room,4 shared baths,1.0,"$2,000.00"
Entire home/apt,1 bath,,$350.00
Private room,1 private bath,,$280.00
Private room,1 private bath,,"$5,000.00"
Private room,1 private bath,,"$5,000.00"
Private room,1 private bath,1.0,$364.00
Private room,1 private bath,1.0,$516.00
Private room,1 private bath,1.0,$800.00
Entire home/apt,1 bath,1.0,$400.00
Entire home/apt,1 bath,1.0,$415.00
Entire home/apt,1 bath,1.0,$370.00
Entire home/apt,1 bath,1.0,$415.00
Entire home/apt,1 bath,1.0,$370.00
Entire home/apt,1 bath,1.0,$370.00
Entire home/apt,1 bath,1.0,$400.00
Entire home/apt,1 bath,1.0,$310.00
Private room,1 bath,1.0,"$1,150.00"
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$350.00
Private room,1 bath,1.0,$580.00
Entire home/apt,2 baths,2.0,"$1,300.00"
Private room,1 bath,1.0,$455.00
Shared room,0 shared baths,1.0,$220.00
Shared room,0 shared baths,1.0,$230.00
Private room,1 shared bath,1.0,$400.00
Entire home/apt,1 bath,1.0,$707.00
Entire home/apt,1 bath,1.0,$800.00
Private room,1.5 shared baths,3.0,"$1,600.00"
Entire home/apt,1 bath,2.0,$500.00
Entire home/apt,1 bath,1.0,$600.00
Private room,1 shared bath,1.0,"$1,155.00"
Entire home/apt,2 baths,2.0,"$1,955.00"
Private room,1 private bath,1.0,$880.00
Entire home/apt,1 bath,1.0,$773.00
Entire home/apt,1.5 baths,2.0,"$1,975.00"
Private room,1 shared bath,1.0,"$1,888.00"
Entire home/apt,1 bath,1.0,"$1,071.00"
Entire home/apt,1 bath,,$270.00
Entire home/apt,1.5 baths,2.0,"$1,950.00"
Entire home/apt,1 bath,1.0,$893.00
Entire home/apt,1 bath,,$650.00
Entire home/apt,1 bath,,$500.00
Entire home/apt,1 bath,,$315.00
Entire home/apt,1 bath,1.0,$684.00
Private room,1 private bath,1.0,$638.00
Private room,1 shared bath,1.0,$130.00
Private room,1.5 baths,2.0,$800.00
Entire home/apt,1 bath,1.0,$700.00
Entire home/apt,1 bath,1.0,"$1,100.00"
Private room,1 private bath,1.0,$450.00
Private room,1 bath,1.0,"$1,230.00"
Private room,1 bath,1.0,"$1,830.00"
Private room,1 bath,1.0,"$2,080.00"
Private room,1 bath,1.0,"$1,730.00"
Entire home/apt,1 bath,2.0,$900.00
Private room,1 private bath,1.0,$295.00
Private room,1 private bath,1.0,$395.00
Private room,1 private bath,1.0,$450.00
Private room,1 private bath,1.0,$595.00
Private room,1 private bath,1.0,$800.00
Private room,1 private bath,1.0,$700.00
Entire home/apt,4 baths,4.0,$395.00
Entire home/apt,1 bath,,$450.00
Entire home/apt,1 bath,,$610.00
Private room,1 private bath,1.0,$768.00
Private room,1 private bath,1.0,$880.00
Private room,1 private bath,1.0,$880.00
Private room,1 private bath,1.0,"$2,220.00"
Entire home/apt,1 bath,,$560.00
Private room,1 bath,1.0,"$1,430.00"
Private room,1 bath,1.0,"$1,580.00"
Entire home/apt,1 bath,2.0,"$1,481.00"
Entire home/apt,1.5 baths,2.0,"$1,559.00"
Entire home/apt,1 bath,,$500.00
Private room,1 private bath,1.0,"$2,019.00"
Private room,1 shared bath,2.0,"$8,521.00"
Private room,1 private bath,1.0,"$1,568.00"
Private room,1 private bath,1.0,"$1,788.00"
Private room,1 private bath,1.0,"$2,094.00"
Private room,1 private bath,,$350.00
Private room,1 private bath,1.0,$340.00
Entire home/apt,3 baths,3.0,"$1,200.00"
Entire home/apt,1.5 baths,2.0,"$5,298.00"
Entire home/apt,1 bath,,$880.00
Entire home/apt,1 bath,,$319.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Private room,1 private bath,,$320.00
Private room,1 private bath,,$280.00
Private room,1 bath,,$130.00
Entire home/apt,1 bath,2.0,"$1,400.00"
Private room,1 private bath,1.0,$510.00
Private room,1 private bath,1.0,$500.00
Entire home/apt,1 bath,1.0,$801.00
Entire home/apt,1 bath,2.0,$680.00
Entire home/apt,1 bath,2.0,"$1,483.00"
Private room,1 private bath,1.0,"$1,801.00"
Private room,1 private bath,1.0,"$1,855.00"
Private room,1 private bath,1.0,$900.00
Entire home/apt,1 bath,,$228.00
Entire home/apt,2 baths,3.0,"$1,155.00"
Private room,2 shared baths,1.0,$424.00
Entire home/apt,1.5 baths,1.0,$944.00
Entire home/apt,1 bath,1.0,$987.00
Entire home/apt,1 bath,1.0,$867.00
Entire home/apt,1 bath,1.0,$880.00
Entire home/apt,1 bath,2.0,"$1,200.00"
Entire home/apt,1 bath,,$290.00
Private room,1 bath,1.0,"$1,800.00"
Private room,1 bath,1.0,"$2,000.00"
Private room,1 bath,1.0,"$2,300.00"
Private room,1 private bath,1.0,$388.00
Private room,1 bath,,$380.00
Private room,1 shared bath,1.0,$180.00
Entire home/apt,1 bath,1.0,$490.00
Entire home/apt,1 bath,3.0,$700.00
Entire home/apt,1 bath,,$380.00
Entire home/apt,1 bath,2.0,$400.00
Entire home/apt,1 bath,1.0,"$2,200.00"
Entire home/apt,1 bath,2.0,$1.00
Private room,1 private bath,,$230.00
Entire home/apt,1 bath,,$802.00
Entire home/apt,1 bath,2.0,"$1,000.00"
Entire home/apt,1 bath,3.0,"$1,700.00"
Private room,1 private bath,1.0,"$6,789.00"
Private room,1 private bath,1.0,"$6,789.00"
Private room,0 shared baths,,$300.00
Entire home/apt,1 bath,3.0,"$1,929.00"
Entire home/apt,1 bath,,$750.00
Entire home/apt,2.5 baths,2.0,"$1,300.00"
Entire home/apt,1 bath,2.0,"$1,300.00"
Private room,1 private bath,1.0,$220.00
Entire home/apt,1 bath,2.0,"$1,814.00"
Entire home/apt,1 bath,1.0,$590.00
Private room,1 private bath,1.0,$390.00
Private room,1 private bath,1.0,$590.00
Entire home/apt,1 bath,1.0,$427.00
Entire home/apt,1 bath,1.0,$430.00
Private room,1 private bath,1.0,$255.00
Private room,1 private bath,1.0,$350.00
Private room,1.5 shared baths,4.0,$140.00
Private room,1 shared bath,1.0,$250.00
Private room,1 private bath,1.0,$350.00
Private room,1 private bath,1.0,$350.00
Entire home/apt,1.5 baths,,"$10,000.00"
Entire home/apt,2 baths,3.0,$780.00
Private room,1 private bath,1.0,$524.00
Private room,1 private bath,1.0,$582.00
Entire home/apt,1 bath,1.0,$558.00
Entire home/apt,1 bath,1.0,$620.00
Entire home/apt,1 bath,1.0,$726.00
Private room,1 bath,1.0,$744.00
Private room,1 shared bath,1.0,"$1,300.00"
Private room,1 shared bath,1.0,"$2,250.00"
Private room,1 private bath,1.0,$141.00
Private room,1 shared bath,1.0,$393.00
Entire home/apt,1 bath,,$670.00
Entire home/apt,1 bath,2.0,"$1,788.00"
Entire home/apt,1 bath,,$343.00
Private room,8 baths,8.0,$700.00
Entire home/apt,1 bath,,$450.00
Private room,1.5 shared baths,1.0,"$5,000.00"
Entire home/apt,1 bath,2.0,"$1,130.00"
Entire home/apt,1 bath,1.0,$330.00
Entire home/apt,1 bath,1.0,$330.00
Shared room,Shared half-bath,1.0,$237.00
Entire home/apt,1 bath,,"$1,500.00"
Private room,1 private bath,,$400.00
Private room,2.5 shared baths,1.0,$85.00
Entire home/apt,1 bath,3.0,"$2,360.00"
Private room,1 private bath,1.0,$499.00
Entire home/apt,1 bath,1.0,$600.00
Private room,1 private bath,,$500.00
Entire home/apt,1 bath,,$700.00
Private room,1 private bath,,$350.00
Private room,1 private bath,,$350.00
Private room,1 private bath,1.0,$543.00
Entire home/apt,1.5 baths,,$350.00
Private room,1.5 baths,,$272.00
Entire home/apt,1 bath,,"$4,000.00"
Entire home/apt,1 bath,,"$1,300.00"
Entire home/apt,1 bath,,$505.00
Private room,1 private bath,1.0,$168.00
Private room,1.5 baths,1.0,$350.00
Entire home/apt,1 bath,1.0,"$1,643.00"
Entire home/apt,1 bath,,$280.00
Entire home/apt,1 bath,,$513.00
Entire home/apt,1 bath,,$513.00
Entire home/apt,1 bath,,$343.00
Private room,1.5 shared baths,1.0,$220.00
Entire home/apt,1 bath,,$330.00
Entire home/apt,1 bath,1.0,"$1,000.00"
Entire home/apt,1 bath,,$650.00
Entire home/apt,2.5 baths,2.0,"$5,500.00"
Entire home/apt,1 bath,,$740.00
Private room,8 baths,10.0,"$4,999.00"
Entire home/apt,1 bath,2.0,"$1,904.00"
Entire home/apt,1 bath,,"$1,843.00"
Shared room,1 shared bath,1.0,"$2,000.00"
Private room,1 private bath,1.0,$338.00
Shared room,2 shared baths,1.0,$500.00
Entire home/apt,1 bath,2.0,$945.00
Entire home/apt,1.5 baths,1.0,$569.00
Entire home/apt,1 bath,1.0,$459.00
Entire home/apt,1 bath,1.0,$459.00
Private room,1 private bath,,$450.00
Entire home/apt,1 bath,1.0,$450.00
Private room,1 private bath,1.0,$299.00
Private room,1 private bath,1.0,$232.00
Entire home/apt,1 bath,,$625.00
Shared room,1.5 shared baths,1.0,"$1,500.00"
Entire home/apt,2 baths,2.0,$670.00
Private room,1 private bath,1.0,$168.00
Entire home/apt,1 bath,,"$1,839.00"
Entire home/apt,1.5 baths,2.0,"$2,143.00"
Shared room,1 shared bath,1.0,$250.00
Entire home/apt,1 bath,3.0,"$1,200.00"
Private room,1 private bath,1.0,$400.00
Entire home/apt,1 bath,,$784.00
Shared room,1.5 shared baths,1.0,"$2,300.00"
Entire home/apt,1 bath,,$307.00
Entire home/apt,1 bath,2.0,$700.00
Entire home/apt,1 bath,,$722.00
Private room,1 private bath,1.0,$479.00
Private room,0 shared baths,1.0,$357.00
Private room,1 private bath,1.0,$525.00
Entire home/apt,1 bath,1.0,$874.00
Private room,1 private bath,1.0,$799.00
Private room,1 private bath,1.0,$507.00
Entire home/apt,1 bath,,$713.00
Entire home/apt,1 bath,,$664.00
Entire home/apt,1 bath,,$764.00
Entire home/apt,1 bath,4.0,"$3,250.00"
Entire home/apt,1 bath,,"$1,776.00"
Entire home/apt,2 baths,3.0,$900.00
Private room,1 private bath,,"$4,000.00"
Private room,1 private bath,,"$4,000.00"
Private room,1 private bath,,"$4,000.00"
Private room,1 private bath,,"$4,000.00"
Entire home/apt,1 bath,,"$1,839.00"
Entire home/apt,1 bath,,"$2,059.00"
Entire home/apt,1 bath,,"$2,389.00"
Entire home/apt,1 bath,,$530.00
Entire home/apt,1 bath,1.0,$475.00
Private room,1 private bath,1.0,$368.00
Entire home/apt,1 bath,,$880.00
Entire home/apt,2 baths,3.0,"$2,086.00"
Entire home/apt,1.5 baths,1.0,$362.00
Shared room,3 shared baths,1.0,$120.00
Private room,1 private bath,1.0,$228.00
Entire home/apt,1 bath,,"$1,060.00"
Entire home/apt,1 bath,1.0,$489.00
Entire home/apt,1 bath,1.0,$459.00
Entire home/apt,1 bath,1.0,$489.00
Entire home/apt,1 bath,2.0,$640.00
Private room,1 private bath,,$380.00
Private room,1 private bath,,$397.00
Entire home/apt,1 bath,2.0,$650.00
Entire home/apt,1 bath,,$550.00
Entire home/apt,1 bath,,$450.00
Entire home/apt,1 bath,,$750.00
Entire home/apt,1 bath,1.0,$750.00
Entire home/apt,3 baths,2.0,"$24,429.00"
Entire home/apt,1 bath,1.0,$449.00
Entire home/apt,1 bath,1.0,$400.00
Entire home/apt,1.5 baths,1.0,$570.00
Entire home/apt,1 bath,,"$1,643.00"
Entire home/apt,1 bath,,$800.00
Entire home/apt,1 bath,,$800.00
Entire home/apt,1 bath,2.0,"$1,814.00"
Entire home/apt,1 bath,1.0,$608.00
Private room,1 shared bath,1.0,$486.00
Private room,1 shared bath,1.0,$220.00
Private room,1 private bath,1.0,$260.00
Private room,1 shared bath,1.0,$190.00
Private room,1 shared bath,1.0,$200.00
Private room,1 shared bath,1.0,$220.00
Private room,1 shared bath,1.0,$220.00
Private room,1 private bath,1.0,$260.00
Private room,1 private bath,1.0,$460.00
Entire home/apt,1 bath,1.0,$670.00
Entire home/apt,1 bath,1.0,$700.00
Private room,1 private bath,1.0,$299.00
Private room,1 shared bath,1.0,$150.00
Entire home/apt,4 baths,4.0,"$2,828.00"
Entire home/apt,4 baths,4.0,"$1,605.00"
Private room,1.5 baths,1.0,$300.00
Entire home/apt,1 bath,1.0,$489.00
Entire home/apt,1 bath,,$888.00
Entire home/apt,1 bath,,$600.00
Entire home/apt,1 bath,,"$2,026.00"
Entire home/apt,1 bath,1.0,"$1,700.00"
Entire home/apt,1 bath,,"$2,935.00"
Entire home/apt,1 bath,2.0,"$1,686.00"
Entire home/apt,1 bath,2.0,"$1,000.00"
Private room,1 private bath,1.0,$299.00
Private room,1 private bath,1.0,$299.00
Entire home/apt,1 bath,1.0,$575.00
Entire home/apt,1 bath,2.0,"$1,050.00"
Entire home/apt,1 bath,1.0,$550.00
Private room,1 private bath,,$360.00
Private room,10 baths,10.0,$400.00
Entire home/apt,1 bath,2.0,"$5,898.00"
Entire home/apt,1 bath,,$700.00
Entire home/apt,2 baths,3.0,"$1,000.00"
Entire home/apt,2 baths,3.0,$900.00
Entire home/apt,2 baths,3.0,"$2,167.00"
Entire home/apt,2 baths,3.0,"$2,057.00"
Private room,1 private bath,1.0,$288.00
Private room,1 shared bath,1.0,"$1,000.00"
Entire home/apt,2 baths,3.0,"$1,100.00"
Entire home/apt,8 baths,6.0,"$32,000.00"
Entire home/apt,1 bath,2.0,"$1,000.00"
Private room,1 private bath,1.0,$298.00
Private room,1 private bath,1.0,$488.00
Shared room,1 shared bath,1.0,$130.00
Entire home/apt,1 bath,2.0,"$1,671.00"
Private room,1 private bath,1.0,$384.00
Entire home/apt,1 bath,1.0,"$2,500.00"
Entire home/apt,1 bath,2.0,"$1,000.00"
Entire home/apt,1 bath,2.0,"$1,000.00"
Private room,1 shared bath,1.0,"$1,000.00"
Entire home/apt,2 baths,3.0,"$2,057.00"
Entire home/apt,1.5 baths,1.0,$988.00
Private room,1 private bath,,$688.00
Private room,1 private bath,1.0,$268.00
Entire home/apt,1 bath,2.0,"$1,000.00"
Private room,1 private bath,1.0,"$5,300.00"
Entire home/apt,1 bath,1.0,$209.00
Private room,1 shared bath,1.0,$288.00
Entire home/apt,1 bath,1.0,$270.00
Entire home/apt,1 bath,1.0,"$2,295.00"
Entire home/apt,1 bath,1.0,"$1,200.00"
Entire home/apt,1 bath,1.0,$214.00
Entire home/apt,2 baths,2.0,"$2,800.00"
Entire home/apt,1 bath,1.0,$160.00
Entire home/apt,1 bath,1.0,$241.00
Entire home/apt,1 bath,,$800.00
Entire home/apt,1 bath,1.0,$241.00
Entire home/apt,1 bath,1.0,$204.00
Entire home/apt,1 bath,,$900.00
Entire home/apt,4 baths,4.0,"$5,704.00"
Entire home/apt,1 bath,1.0,$325.00
