id,listing_url,neighbourhood,neighbourhood_cleansed,latitude,longitude,accommodates,price,review_scores_value,review_scores_location,review_scores_rating,review_scores_accuracy,review_scores_communication
27846336,https://www.airbnb.com/rooms/27846336,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28529,114.15041,2,$634.00,,,,,
27850135,https://www.airbnb.com/rooms/27850135,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32373,114.16814,1,$125.00,4.75,4.82,4.59,4.76,4.74
27855592,https://www.airbnb.com/rooms/27855592,"Hong Kong, New Territories, Hong Kong",Islands,22.30537,114.0112,4,"$1,171.00",4.62,4.81,4.73,4.82,4.85
27878901,https://www.airbnb.com/rooms/27878901,,Wan Chai,22.28195,114.18483,2,$350.00,4.5,5.0,5.0,5.0,5.0
27891844,https://www.airbnb.com/rooms/27891844,"新界, Hong Kong",Sai Kung,22.30659,114.25785,1,$600.00,4.79,4.93,4.86,5.0,4.93
27908073,https://www.airbnb.com/rooms/27908073,,Eastern,22.28874,114.2109,2,$150.00,,,,,
27910762,https://www.airbnb.com/rooms/27910762,,Yau Tsim Mong,22.31464,114.16993,1,$160.00,,,,,
27915353,https://www.airbnb.com/rooms/27915353,,Wan Chai,22.282,114.1854,2,$280.00,,,,,
27948423,https://www.airbnb.com/rooms/27948423,,Yau Tsim Mong,22.32422,114.1622,2,$180.00,,,,,
27972526,https://www.airbnb.com/rooms/27972526,,Kowloon City,22.3111,114.18797,1,$130.00,,,,,
27973039,https://www.airbnb.com/rooms/27973039,,Kowloon City,22.31215,114.1886,1,$130.00,,,,,
27974932,https://www.airbnb.com/rooms/27974932,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32373,114.16814,1,$87.00,4.63,4.77,4.43,4.52,4.6
27976601,https://www.airbnb.com/rooms/27976601,,Wan Chai,22.27949,114.1779,1,$180.00,,,,,
28020611,https://www.airbnb.com/rooms/28020611,,Wan Chai,22.27598,114.18228,2,"$2,400.00",4.5,5.0,5.0,5.0,5.0
28042682,https://www.airbnb.com/rooms/28042682,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.26946,114.1822,2,$800.00,4.83,4.83,5.0,5.0,5.0
28056270,https://www.airbnb.com/rooms/28056270,,Sham Shui Po,22.32762,114.16169,1,$160.00,,,,,
28093197,https://www.airbnb.com/rooms/28093197,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.28978,114.19259,6,"$1,200.00",4.0,5.0,4.0,4.0,5.0
28095863,https://www.airbnb.com/rooms/28095863,,Wan Chai,22.2774,114.17837,1,$180.00,,,,,
28122699,https://www.airbnb.com/rooms/28122699,,Sham Shui Po,22.3253,114.16083,2,$180.00,,,,,
28137204,https://www.airbnb.com/rooms/28137204,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32373,114.16814,1,$87.00,4.77,4.94,4.65,4.76,4.85
28138623,https://www.airbnb.com/rooms/28138623,"佐敦文英街, Kowloon, Hong Kong",Yau Tsim Mong,22.30704,114.16568,2,$409.00,4.51,4.62,4.49,4.62,4.71
28142617,https://www.airbnb.com/rooms/28142617,"Hong Kong, Hong Kong",Central & Western,22.28156,114.15032,1,$650.00,5.0,5.0,5.0,5.0,5.0
28152465,https://www.airbnb.com/rooms/28152465,,Yau Tsim Mong,22.31941,114.17147,1,$243.00,5.0,5.0,5.0,5.0,5.0
28172291,https://www.airbnb.com/rooms/28172291,,Kowloon City,22.31041,114.18945,2,$180.00,,,,,
28174233,https://www.airbnb.com/rooms/28174233,,Eastern,22.29019,114.21021,2,$217.00,,,,,
28196704,https://www.airbnb.com/rooms/28196704,,Yau Tsim Mong,22.31642,114.17081,2,$414.00,4.33,4.72,4.17,4.61,4.56
28197275,https://www.airbnb.com/rooms/28197275,,Yau Tsim Mong,22.31807,114.16959,2,$200.00,4.33,4.67,4.0,4.33,4.33
28209605,https://www.airbnb.com/rooms/28209605,,Yau Tsim Mong,22.31851,114.17126,2,$200.00,4.85,4.95,4.75,4.85,4.9
28235191,https://www.airbnb.com/rooms/28235191,,Islands,22.27062,113.99162,3,"$1,200.00",4.33,4.44,4.67,4.67,5.0
28241309,https://www.airbnb.com/rooms/28241309,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.3067,114.25949,2,$226.00,4.89,4.92,5.0,4.97,4.94
28270244,https://www.airbnb.com/rooms/28270244,,Yau Tsim Mong,22.29861,114.17164,1,$130.00,1.0,2.0,1.0,1.0,1.0
28270585,https://www.airbnb.com/rooms/28270585,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29796,114.1715,1,$299.00,4.92,4.83,5.0,4.92,5.0
28271354,https://www.airbnb.com/rooms/28271354,,Wan Chai,22.27842,114.18472,2,$180.00,,,,,
28272161,https://www.airbnb.com/rooms/28272161,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29697,114.17344,2,$480.00,5.0,5.0,5.0,5.0,5.0
28289228,https://www.airbnb.com/rooms/28289228,,Wan Chai,22.28161,114.18479,2,$380.00,5.0,5.0,5.0,5.0,5.0
28290071,https://www.airbnb.com/rooms/28290071,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30852,114.16687,3,$429.00,4.71,4.81,4.73,4.91,4.87
28305557,https://www.airbnb.com/rooms/28305557,,Central & Western,22.28658,114.14527,1,$130.00,,,,,
28305782,https://www.airbnb.com/rooms/28305782,,Central & Western,22.28215,114.13029,1,$130.00,,,,,
28311028,https://www.airbnb.com/rooms/28311028,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3061,114.17196,2,"$5,000.00",4.38,4.73,4.52,4.57,4.75
28318403,https://www.airbnb.com/rooms/28318403,,Wan Chai,22.28011,114.1843,2,$300.00,,,,,
28372300,https://www.airbnb.com/rooms/28372300,,Yau Tsim Mong,22.31653,114.16977,2,$200.00,4.86,4.9,4.67,4.71,4.76
28377039,https://www.airbnb.com/rooms/28377039,,Yau Tsim Mong,22.31851,114.17163,2,$436.00,4.85,4.92,4.62,5.0,5.0
28377127,https://www.airbnb.com/rooms/28377127,,Yau Tsim Mong,22.31666,114.16964,2,$200.00,4.77,4.85,4.69,4.77,4.85
28387090,https://www.airbnb.com/rooms/28387090,,Yau Tsim Mong,22.3183,114.17104,2,$200.00,5.0,5.0,4.5,5.0,5.0
28394362,https://www.airbnb.com/rooms/28394362,,Central & Western,22.28504,114.15187,3,$914.00,4.73,4.91,4.73,5.0,5.0
28422577,https://www.airbnb.com/rooms/28422577,,Sham Shui Po,22.3272,114.16214,1,$180.00,,,,,
28424950,https://www.airbnb.com/rooms/28424950,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28427,114.1509,2,$820.00,,,,,
28425373,https://www.airbnb.com/rooms/28425373,,Yau Tsim Mong,22.29852,114.17069,2,$180.00,,,,,
28445470,https://www.airbnb.com/rooms/28445470,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28159,114.15173,2,$225.00,4.71,5.0,4.86,5.0,5.0
28472230,https://www.airbnb.com/rooms/28472230,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30574,114.17277,4,"$5,000.00",4.4,4.8,4.4,4.44,4.64
28483271,https://www.airbnb.com/rooms/28483271,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.29175,114.20358,2,$400.00,,,,,
28500742,https://www.airbnb.com/rooms/28500742,"Hong Kong, Hong Kong Island, Hong Kong",Eastern,22.2878,114.19276,2,$900.00,,,,,
28506598,https://www.airbnb.com/rooms/28506598,,Central & Western,22.28499,114.15327,2,$180.00,,,,,
28506850,https://www.airbnb.com/rooms/28506850,,Wan Chai,22.27774,114.18045,1,$180.00,,,,,
28526041,https://www.airbnb.com/rooms/28526041,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28131,114.18035,8,"$5,000.00",4.64,4.88,4.76,4.76,4.84
28537303,https://www.airbnb.com/rooms/28537303,"Hong Kong, New Territories, Hong Kong",Yuen Long,22.49924,114.07801,2,$500.00,3.0,2.5,3.0,3.0,3.0
28548988,https://www.airbnb.com/rooms/28548988,,Central & Western,22.28447,114.15355,2,$130.00,,,,,
28566559,https://www.airbnb.com/rooms/28566559,,Kowloon City,22.32892,114.18658,1,$140.00,,,,,
28621717,https://www.airbnb.com/rooms/28621717,,Sham Shui Po,22.32827,114.15783,1,$180.00,,,,,
28642638,https://www.airbnb.com/rooms/28642638,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27528,114.17381,2,$650.00,4.75,5.0,5.0,5.0,5.0
28655128,https://www.airbnb.com/rooms/28655128,,Eastern,22.29115,114.20112,2,$217.00,,,,,
28666508,https://www.airbnb.com/rooms/28666508,,Central & Western,22.2884,114.14582,1,$217.00,,,,,
28703025,https://www.airbnb.com/rooms/28703025,,Wan Chai,22.28026,114.17766,8,"$1,711.00",4.72,4.91,4.75,4.91,4.97
28707993,https://www.airbnb.com/rooms/28707993,,Kowloon City,22.31186,114.18999,1,$180.00,,,,,
28711456,https://www.airbnb.com/rooms/28711456,,Central & Western,22.28138,114.15891,2,$180.00,,,,,
28726497,https://www.airbnb.com/rooms/28726497,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28409,114.1287,4,"$1,200.00",,,,,
28727295,https://www.airbnb.com/rooms/28727295,,Yau Tsim Mong,22.32065,114.17152,4,"$4,800.00",,,,,
28742640,https://www.airbnb.com/rooms/28742640,,Wan Chai,22.27696,114.18423,2,$180.00,,,,,
28744071,https://www.airbnb.com/rooms/28744071,,Wan Chai,22.28026,114.18365,2,$150.00,,,,,
28794582,https://www.airbnb.com/rooms/28794582,,Sham Shui Po,22.32975,114.15814,1,$140.00,,,,,
28796448,https://www.airbnb.com/rooms/28796448,,Kowloon City,22.31036,114.1894,1,$180.00,,,,,
28805946,https://www.airbnb.com/rooms/28805946,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.30319,114.17082,2,"$5,000.00",4.55,4.95,4.63,4.76,4.97
28824060,https://www.airbnb.com/rooms/28824060,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29691,114.17331,2,$404.00,4.0,4.33,4.0,4.0,4.33
28824873,https://www.airbnb.com/rooms/28824873,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29673,114.17326,2,$404.00,4.0,4.0,4.0,3.5,4.0
28825080,https://www.airbnb.com/rooms/28825080,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.2965,114.17274,2,$404.00,3.0,4.5,3.0,4.0,3.5
28825205,https://www.airbnb.com/rooms/28825205,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29636,114.17147,2,$404.00,4.0,5.0,4.0,4.0,5.0
28825349,https://www.airbnb.com/rooms/28825349,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29643,114.17162,2,$404.00,4.0,5.0,3.33,3.33,4.33
28825537,https://www.airbnb.com/rooms/28825537,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29661,114.17345,2,$401.00,4.25,4.5,4.0,4.0,4.75
28825547,https://www.airbnb.com/rooms/28825547,,Eastern,22.28899,114.19492,1,$140.00,,,,,
28825990,https://www.airbnb.com/rooms/28825990,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29854,114.1728,2,$404.00,3.8,4.2,3.4,3.2,3.6
28826120,https://www.airbnb.com/rooms/28826120,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28113,114.18611,2,$530.00,,,,,
28826157,https://www.airbnb.com/rooms/28826157,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29835,114.17149,2,$454.00,4.0,5.0,4.33,5.0,5.0
28826488,https://www.airbnb.com/rooms/28826488,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.29806,114.17145,3,$488.00,5.0,5.0,5.0,5.0,5.0
28830390,https://www.airbnb.com/rooms/28830390,,Wan Chai,22.27705,114.17167,1,$130.00,,,,,
28843766,https://www.airbnb.com/rooms/28843766,,Wan Chai,22.28235,114.18458,2,$300.00,,,,,
28850806,https://www.airbnb.com/rooms/28850806,,Central & Western,22.28805,114.14933,1,$130.00,,,,,
28853948,https://www.airbnb.com/rooms/28853948,,Central & Western,22.28476,114.14121,1,$140.00,,,,,
28886288,https://www.airbnb.com/rooms/28886288,"Hong Kong, Kowloon, Hong Kong",Kowloon City,22.30831,114.18565,4,"$1,731.00",4.75,4.89,4.92,4.91,4.98
28899914,https://www.airbnb.com/rooms/28899914,,Central & Western,22.28289,114.15099,1,$130.00,,,,,
28950901,https://www.airbnb.com/rooms/28950901,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.32174,114.16859,2,$400.00,5.0,5.0,4.67,5.0,5.0
28974677,https://www.airbnb.com/rooms/28974677,"Sheung Wan, Hong Kong Island, Hong Kong",Central & Western,22.28788,114.15023,2,$449.00,4.77,4.96,4.6,4.85,4.98
28988793,https://www.airbnb.com/rooms/28988793,,Yau Tsim Mong,22.30409,114.17216,2,$207.00,4.75,5.0,4.75,4.75,4.75
28989997,https://www.airbnb.com/rooms/28989997,,Yau Tsim Mong,22.30669,114.17252,5,$470.00,5.0,5.0,5.0,5.0,5.0
28990793,https://www.airbnb.com/rooms/28990793,,Yau Tsim Mong,22.30441,114.17268,4,$457.00,1.0,1.0,1.0,1.0,3.0
28995276,https://www.airbnb.com/rooms/28995276,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28425,114.12876,4,"$1,400.00",,,,,
28997990,https://www.airbnb.com/rooms/28997990,,Yau Tsim Mong,22.30828,114.16805,4,$480.00,4.64,4.8,4.66,4.82,4.77
29012504,https://www.airbnb.com/rooms/29012504,,Yau Tsim Mong,22.30848,114.16629,4,$350.00,4.67,4.77,4.7,4.73,4.77
29015968,https://www.airbnb.com/rooms/29015968,,Yau Tsim Mong,22.30801,114.16593,4,$421.00,4.73,4.9,4.7,4.83,4.83
29024474,https://www.airbnb.com/rooms/29024474,,Central & Western,22.28782,114.14858,2,$180.00,,,,,
29024956,https://www.airbnb.com/rooms/29024956,,Eastern,22.29129,114.20178,2,$180.00,,,,,
29051900,https://www.airbnb.com/rooms/29051900,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27875,114.18587,2,$977.00,,,,,
29118018,https://www.airbnb.com/rooms/29118018,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.27487,114.16011,1,$760.00,4.94,4.94,5.0,4.94,5.0
29142647,https://www.airbnb.com/rooms/29142647,,Yau Tsim Mong,22.30802,114.16557,4,$350.00,4.68,4.8,4.64,4.78,4.88
29146582,https://www.airbnb.com/rooms/29146582,,Yau Tsim Mong,22.30522,114.17304,2,$357.00,5.0,5.0,5.0,5.0,5.0
29147309,https://www.airbnb.com/rooms/29147309,,Yau Tsim Mong,22.30678,114.17147,2,$357.00,5.0,5.0,4.0,4.0,4.0
29171047,https://www.airbnb.com/rooms/29171047,,Central & Western,22.28389,114.15292,1,$130.00,,,,,
29173435,https://www.airbnb.com/rooms/29173435,,Yau Tsim Mong,22.30678,114.171,3,$386.00,4.0,5.0,5.0,5.0,5.0
29184726,https://www.airbnb.com/rooms/29184726,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28205,114.13126,2,$704.00,4.75,5.0,4.88,4.88,5.0
29189357,https://www.airbnb.com/rooms/29189357,,Wan Chai,22.28127,114.1865,2,$450.00,,,,,
29220733,https://www.airbnb.com/rooms/29220733,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31732,114.17167,1,$200.00,4.0,5.0,4.0,4.0,5.0
29222772,https://www.airbnb.com/rooms/29222772,,Yau Tsim Mong,22.31929,114.17194,4,$298.00,4.5,4.93,4.64,4.29,4.64
29234178,https://www.airbnb.com/rooms/29234178,"九龍, Hong Kong",Yau Tsim Mong,22.29506,114.17592,2,"$1,252.00",3.5,5.0,4.0,3.0,5.0
29262600,https://www.airbnb.com/rooms/29262600,,Sham Shui Po,22.3276,114.16652,2,$414.00,,,,,
29270922,https://www.airbnb.com/rooms/29270922,,Yau Tsim Mong,22.32242,114.16011,2,$180.00,,,,,
29290519,https://www.airbnb.com/rooms/29290519,,Central & Western,22.28024,114.15494,2,$150.00,,,,,
29292153,https://www.airbnb.com/rooms/29292153,,Central & Western,22.28621,114.14981,2,$450.00,,,,,
29314168,https://www.airbnb.com/rooms/29314168,,Sham Shui Po,22.32729,114.16006,1,$130.00,,,,,
29348721,https://www.airbnb.com/rooms/29348721,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27842,114.18046,2,$336.00,4.89,4.96,4.86,4.97,5.0
29348808,https://www.airbnb.com/rooms/29348808,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27831,114.17956,2,$299.00,4.64,4.72,4.76,4.64,4.8
29352384,https://www.airbnb.com/rooms/29352384,,Central & Western,22.28193,114.12636,2,$180.00,,,,,
29370021,https://www.airbnb.com/rooms/29370021,"Sai Ying Pun, Hong Kong Island, Hong Kong",Central & Western,22.28776,114.14259,3,"$2,414.00",4.65,4.9,4.94,4.94,4.94
29371811,https://www.airbnb.com/rooms/29371811,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27875,114.1777,1,$585.00,5.0,5.0,5.0,5.0,5.0
29378566,https://www.airbnb.com/rooms/29378566,,Eastern,22.29181,114.20123,2,$180.00,,,,,
29382218,https://www.airbnb.com/rooms/29382218,,Yau Tsim Mong,22.30228,114.1751,6,$550.00,4.55,4.64,4.73,4.61,4.75
29442087,https://www.airbnb.com/rooms/29442087,,Sha Tin,22.41401,114.22275,1,$650.00,4.0,5.0,5.0,5.0,5.0
29447664,https://www.airbnb.com/rooms/29447664,,Kowloon City,22.31144,114.18929,2,"$8,000.00",,,,,
29497135,https://www.airbnb.com/rooms/29497135,,Yau Tsim Mong,22.30539,114.17118,2,$408.00,4.67,4.92,4.83,4.83,5.0
29503086,https://www.airbnb.com/rooms/29503086,"Hong Kong, New Territories, Hong Kong",Sha Tin,22.42441,114.23598,3,$450.00,4.86,4.86,4.86,4.86,5.0
29506975,https://www.airbnb.com/rooms/29506975,,Sham Shui Po,22.32762,114.16735,2,$396.00,4.0,4.0,4.0,4.5,4.5
29526218,https://www.airbnb.com/rooms/29526218,,Sham Shui Po,22.32761,114.16533,2,$414.00,,,,,
29526569,https://www.airbnb.com/rooms/29526569,,Yau Tsim Mong,22.32592,114.16671,2,$441.00,4.0,5.0,4.0,5.0,5.0
29527144,https://www.airbnb.com/rooms/29527144,,Sham Shui Po,22.32728,114.16705,2,$351.00,4.5,4.5,4.5,4.0,4.0
29545108,https://www.airbnb.com/rooms/29545108,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3056,114.17181,2,"$10,000.00",4.5,5.0,4.0,4.5,4.0
29547317,https://www.airbnb.com/rooms/29547317,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3056,114.17181,3,"$10,000.00",4.74,4.91,4.48,4.74,4.91
29556199,https://www.airbnb.com/rooms/29556199,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3056,114.17181,4,"$10,000.00",5.0,5.0,5.0,5.0,5.0
29604628,https://www.airbnb.com/rooms/29604628,,Wan Chai,22.27971,114.18125,2,$217.00,2.0,3.0,1.0,1.0,1.0
29614879,https://www.airbnb.com/rooms/29614879,,Wan Chai,22.28062,114.18266,2,$287.00,,,,,
29615014,https://www.airbnb.com/rooms/29615014,,Wan Chai,22.28017,114.18459,2,$400.00,5.0,5.0,4.0,5.0,5.0
29619245,https://www.airbnb.com/rooms/29619245,,Yau Tsim Mong,22.3085,114.16638,2,$643.00,4.58,4.6,4.6,4.68,4.83
29619889,https://www.airbnb.com/rooms/29619889,,Yau Tsim Mong,22.30392,114.17277,3,$629.00,4.8,4.69,4.83,4.83,4.88
29629234,https://www.airbnb.com/rooms/29629234,,Yau Tsim Mong,22.30436,114.17255,2,$543.00,4.62,4.66,4.62,4.84,4.96
29629658,https://www.airbnb.com/rooms/29629658,,Yau Tsim Mong,22.30598,114.17293,2,$436.00,4.79,4.58,4.79,4.82,4.92
29644903,https://www.airbnb.com/rooms/29644903,,Central & Western,22.28787,114.14498,1,$180.00,,,,,
29690868,https://www.airbnb.com/rooms/29690868,"Hong Kong, New Territories, Hong Kong",Islands,22.29349,114.01331,4,$650.00,4.71,4.79,4.86,4.79,4.93
29694568,https://www.airbnb.com/rooms/29694568,,Sham Shui Po,22.3269,114.16729,2,$333.00,,,,,
29719715,https://www.airbnb.com/rooms/29719715,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28286,114.18462,2,$302.00,4.83,4.98,4.87,4.89,4.98
29749252,https://www.airbnb.com/rooms/29749252,,Yau Tsim Mong,22.29853,114.1726,1,$180.00,,,,,
29750177,https://www.airbnb.com/rooms/29750177,,Yau Tsim Mong,22.31441,114.17142,1,$180.00,,,,,
29763941,https://www.airbnb.com/rooms/29763941,,Central & Western,22.28773,114.14877,1,$250.00,,,,,
29764426,https://www.airbnb.com/rooms/29764426,,Central & Western,22.28796,114.14931,2,$180.00,,,,,
29775775,https://www.airbnb.com/rooms/29775775,"Lamma Island, New Territories, Hong Kong",Islands,22.19125,114.13716,1,$700.00,,,0.0,,
29782509,https://www.airbnb.com/rooms/29782509,,Islands,22.24676,113.98126,6,"$2,000.00",4.84,4.68,4.92,4.96,5.0
29788219,https://www.airbnb.com/rooms/29788219,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28199,114.12825,2,$914.00,4.67,4.67,4.33,5.0,4.67
29788548,https://www.airbnb.com/rooms/29788548,,Wan Chai,22.27704,114.18679,7,$700.00,,,,,
29837246,https://www.airbnb.com/rooms/29837246,,Yau Tsim Mong,22.29963,114.17274,12,$284.00,4.73,4.92,4.75,4.8,4.62
29838630,https://www.airbnb.com/rooms/29838630,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28854,114.14765,3,$700.00,4.6,4.8,4.8,4.8,5.0
29846996,https://www.airbnb.com/rooms/29846996,,Yau Tsim Mong,22.29867,114.1735,16,$207.00,4.21,4.71,4.36,4.71,4.57
29849811,https://www.airbnb.com/rooms/29849811,"Hong Kong, 九龍, Hong Kong",Yau Tsim Mong,22.31775,114.17003,2,$439.00,4.0,5.0,4.5,4.5,4.5
29850634,https://www.airbnb.com/rooms/29850634,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28377,114.15708,2,$600.00,4.0,4.0,4.0,3.0,5.0
29859159,https://www.airbnb.com/rooms/29859159,,Sham Shui Po,22.32762,114.1659,2,$477.00,5.0,4.5,5.0,5.0,5.0
29859380,https://www.airbnb.com/rooms/29859380,,Sham Shui Po,22.32781,114.1654,2,$414.00,,,,,
29859603,https://www.airbnb.com/rooms/29859603,,Sham Shui Po,22.32758,114.16744,2,$468.00,4.5,5.0,5.0,5.0,5.0
29859814,https://www.airbnb.com/rooms/29859814,,Sham Shui Po,22.32781,114.16738,2,$414.00,5.0,4.0,4.0,5.0,5.0
29860069,https://www.airbnb.com/rooms/29860069,,Sham Shui Po,22.32778,114.16607,2,$351.00,4.0,5.0,3.0,3.0,3.0
29860253,https://www.airbnb.com/rooms/29860253,,Sham Shui Po,22.32748,114.1668,2,$468.00,,,,,
29860390,https://www.airbnb.com/rooms/29860390,,Sham Shui Po,22.3276,114.16705,2,$414.00,5.0,5.0,5.0,5.0,5.0
29862300,https://www.airbnb.com/rooms/29862300,,Central & Western,22.28521,114.15101,2,$570.00,5.0,5.0,5.0,5.0,5.0
29864411,https://www.airbnb.com/rooms/29864411,,Yau Tsim Mong,22.30637,114.17146,2,$740.00,4.86,4.97,4.86,4.92,5.0
29866374,https://www.airbnb.com/rooms/29866374,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31853,114.17192,5,$811.00,4.71,4.84,4.82,4.84,4.87
29866796,https://www.airbnb.com/rooms/29866796,,Yau Tsim Mong,22.32007,114.1702,4,$980.00,4.71,4.9,4.88,4.83,4.95
29867371,https://www.airbnb.com/rooms/29867371,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.31824,114.17103,4,$971.00,4.65,4.97,4.81,4.73,4.89
29896443,https://www.airbnb.com/rooms/29896443,"Hong Kong, New Territories, Hong Kong",Sai Kung,22.3084,114.26019,2,$357.00,4.94,5.0,5.0,4.94,5.0
29912338,https://www.airbnb.com/rooms/29912338,,Yau Tsim Mong,22.32451,114.16439,2,$351.00,,,,,
29928743,https://www.airbnb.com/rooms/29928743,"Hong Kong, Kowloon, Hong Kong",Yau Tsim Mong,22.3037,114.16812,4,"$78,153.00",,,,,
29931270,https://www.airbnb.com/rooms/29931270,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.27783,114.17271,2,$800.00,,,,,
29935320,https://www.airbnb.com/rooms/29935320,"香港, Hong Kong",Yau Tsim Mong,22.31422,114.17457,2,$717.00,4.83,4.93,4.88,4.85,4.95
29935623,https://www.airbnb.com/rooms/29935623,"Hong Kong, Hong Kong Island, Hong Kong",Central & Western,22.28351,114.1484,2,$380.00,,,0.0,,
29958330,https://www.airbnb.com/rooms/29958330,,Kowloon City,22.31535,114.18904,3,$618.00,4.64,4.7,4.7,4.79,4.76
29966722,https://www.airbnb.com/rooms/29966722,,Wan Chai,22.28239,114.18444,2,$350.00,,,,,
29967083,https://www.airbnb.com/rooms/29967083,,Wan Chai,22.28075,114.18629,2,$490.00,,,,,
29967300,https://www.airbnb.com/rooms/29967300,,Wan Chai,22.28336,114.18552,2,$400.00,,,,,
29972391,https://www.airbnb.com/rooms/29972391,,Sham Shui Po,22.33063,114.16085,1,$180.00,,,,,
29979034,https://www.airbnb.com/rooms/29979034,"Hong Kong, Hong Kong Island, Hong Kong",Wan Chai,22.28123,114.18536,2,$490.00,,,,,
29979141,https://www.airbnb.com/rooms/29979141,,Sham Shui Po,22.32715,114.16523,2,$450.00,5.0,5.0,5.0,5.0,5.0
29992189,https://www.airbnb.com/rooms/29992189,,Sham Shui Po,22.32756,114.16706,2,$468.00,,,,,
29992458,https://www.airbnb.com/rooms/29992458,,Sham Shui Po,22.32731,114.16705,2,$414.00,,,,,
